timestamp,ax,ay,az
151438,2.8826,8.655,-5.5306
151466,2.047,7.592,-3.4141
151494,1.9201,6.4452,-1.8244
151522,1.403,4.877,-0.6153
151550,0.8499,4.5801,-1.391
151578,-0.826,3.7493,-2.9568
151607,-4.2832,2.3918,-3.5698
151635,-9.4954,2.4828,-4.312
151663,-11.9878,3.067,-4.8339
151691,-17.6357,5.8802,-6.6319
151719,-20.2478,10.4148,-8.691
151747,-20.4034,11.2791,-7.1323
151775,-18.4449,9.5241,-2.6935
151803,-15.8496,7.6303,0.0072
151831,-12.3613,7.2903,-0.7254
151860,-11.0253,7.1682,-2.6145
151888,-10.0269,7.2544,-2.9688
151916,-8.3079,7.5034,-1.8962
151944,-6.3111,7.0581,-2.1811
151972,-4.2689,6.3231,-2.1476
152000,-2.3296,6.2584,-2.9856
152028,-0.6369,7.276,-4.4915
152056,0.2203,7.762,-4.8602
152084,1.6305,7.0653,-3.8858
152112,2.9018,7.276,-4.1204
152141,4.9512,7.3143,-5.5019
152169,11.3342,6.4763,-7.9942
152197,21.0738,6.6679,-9.8569
152225,22.5318,8.2217,-10.2999
152253,13.2543,9.2703,-8.4731
152281,4.5729,9.7324,-5.8227
152309,1.5083,9.7803,-3.8092
152337,1.98,9.8043,-3.0885
152365,2.3248,9.9168,-2.7845
152393,2.4014,8.6359,-1.7358
152421,0.9792,8.4156,-1.8531
152449,-0.2274,8.0349,-1.7621
152478,-0.7566,6.505,-0.7278
152506,-1.403,5.6958,-0.2538
152534,-4.6998,6.1651,-2.5522
152562,-3.7876,5.0015,-3.1747
152590,-4.616,2.794,-2.0782
152618,-10.6159,3.4333,-3.292
152646,-17.7075,4.8028,-6.8594
152674,-21.0426,1.6951,-3.1771
152702,-25.5749,-2.0446,6.9887
152730,-21.7417,-1.7047,9.5792
152759,-15.4091,-1.0295,8.0661
152787,-15.1002,-0.8787,4.391
152815,-15.955,0.8068,2.7246
152843,-14.3221,2.0973,1.8244
152871,-10.8002,1.8938,1.9178
152899,-7.3694,1.6017,2.4636
152927,-4.9991,2.5019,1.0822
152955,-2.7749,4.1324,-1.1947
152983,-0.9505,5.0709,-1.9632
153011,0.747,5.4444,-3.0861
153039,2.9233,6.7205,-5.7509
153068,5.1164,7.0342,-6.2393
153096,9.3829,7.5489,-9.5816
153124,11.0732,8.6,-9.6319
153152,11.4036,7.8171,-8.0493
153180,11.9279,9.0764,-8.2672
153208,11.7364,10.7236,-9.3182
153236,6.6319,11.0373,-10.2089
153264,4.2641,10.9894,-9.6462
153292,6.1986,10.2448,-8.442
153320,6.3135,9.0573,-7.0653
153348,4.13,7.8721,-5.6958
153377,2.5019,7.4412,-5.1092
153405,2.1811,6.6702,-4.9488
