timestamp,ax,ay,az
148432,2.0087,8.1307,-14.0492
148460,7.9727,10.4794,-16.2518
148488,7.1587,7.4867,-14.8704
148516,6.6391,8.8131,-16.6684
148544,8.0541,11.4203,-17.9278
148572,8.5042,9.8857,-15.3612
148600,6.1316,7.7213,-10.9487
148629,5.5545,7.6782,-8.7484
148657,4.8698,7.0485,-7.604
148685,2.1404,6.2465,-5.3486
148713,-0.0958,5.3343,-3.0406
148741,-1.0175,5.3343,-2.1356
148769,-3.4812,4.9847,-1.9848
148797,-6.4141,4.3048,-1.5682
148825,-8.7364,3.8906,-1.8723
148853,-10.9894,5.7652,-4.0725
148881,-12.2392,7.2472,-6.3494
148910,-13.295,6.9121,-4.2976
148938,-13.2663,9.1459,-4.8554
148966,-16.2734,11.4491,-6.7397
148994,-18.3324,11.1881,-5.5234
149022,-16.1824,8.4204,-1.8579
149050,-13.4578,6.9049,-1.6281
149078,-10.9223,7.3502,-3.4429
149106,-8.2241,7.2257,-2.4804
149134,-5.5354,6.8139,-0.8739
149163,-3.4477,7.5753,-0.1532
149191,-3.0789,7.6567,-0.8045
149219,-3.5147,7.4986,-1.0654
149247,-0.4166,6.9815,-1.415
149275,0.3974,9.1554,-4.5418
149303,0.0431,9.2177,-5.0398
149331,0.9242,8.1307,-5.0063
149359,3.6033,8.6024,-7.3646
149387,7.6806,8.6383,-9.4571
149415,12.5839,9.1913,-12.0692
149443,14.1162,10.975,-13.7643
149472,12.6773,10.7955,-11.5688
149500,10.2352,8.7221,-7.9679
149528,7.5729,7.7476,-5.3774
149556,5.1763,7.6207,-3.8427
149584,2.8778,7.8721,-2.794
149612,-0.0192,7.7668,-2.1021
149640,-0.7733,6.6439,-1.0295
149668,-3.0406,5.0757,-0.2825
149696,-7.9823,5.6934,-2.1141
149724,-7.082,4.7262,-1.6855
149752,-11.1474,4.0797,-2.478
149781,-14.6046,6.7133,-5.2625
149809,-11.2671,5.8706,-2.7677
149837,-14.6142,7.5034,-2.4421
149865,-17.3819,9.9766,-3.9696
149893,-15.4091,9.2967,-2.6671
149921,-13.3189,8.1738,-0.2203
149949,-15.0907,7.8697,-1.743
149977,-13.1035,7.7931,-3.1987
150005,-8.7819,7.7596,-1.3264
150034,-7.1802,7.2425,-0.0958
150062,-6.0166,6.7636,-0.34
150090,-4.1946,6.7971,-0.6033
150118,-2.9616,7.1228,-1.7933
150146,-2.3655,8.1954,-3.5626
150174,-0.4357,8.3414,-4.1827
150202,-0.0814,7.4436,-3.6631
150230,-0.4477,8.0421,-4.3742
150258,0.2083,8.2863,-5.4779
150286,2.0087,7.8075,-6.7971
150315,2.7031,10.2687,-9.8641
150343,3.0502,10.0987,-11.0373
150371,4.3551,9.414,-10.884
150399,5.2768,10.5752,-10.6063
150427,5.8706,10.4627,-9.742
