timestamp,ax,ay,az
154444,-8.6383,3.9049,-2.4397
154472,-10.1586,4.312,-2.9856
154500,-8.339,4.1372,-3.5099
154528,-13.8217,5.9568,-5.8299
154557,-17.8847,8.8681,-6.1459
154585,-17.1353,10.0006,-5.1619
154613,-18.7993,9.9168,-4.7908
154641,-14.0348,6.8522,-0.9625
154669,-12.7874,5.9687,-0.2634
154697,-12.2344,6.9312,-2.0183
154725,-8.7628,7.1611,-1.1995
154753,-7.5561,8.0493,-0.5435
154781,-6.1435,8.2696,-0.8188
154810,-4.2856,8.181,-0.5866
154838,-3.1316,8.3079,0.1963
154866,-1.7286,7.8338,0.2825
154894,-1.0582,7.446,-0.2849
154922,0.8116,7.264,-0.9002
154950,1.8914,6.9911,-2.15
154978,1.7741,7.841,-4.3096
155006,3.3208,9.4571,-7.1658
155034,7.6686,8.1786,-8.0637
155062,11.0947,9.8809,-9.4786
155090,12.4834,11.0732,-11.4706
155118,10.7212,11.5927,-10.4507
155147,5.2433,11.4946,-8.0373
155175,1.9944,11.1402,-6.268
155203,2.5019,10.556,-4.4939
155231,1.8986,9.8641,-3.4979
155259,0.5602,9.347,-2.897
155287,-0.1604,8.8226,-2.8922
155315,0.486,6.9911,-2.0159
155343,-0.1437,5.4851,-1.7454
155371,-2.1356,5.8347,-3.6464
155399,-2.2913,5.5474,-4.956
155427,-4.0103,3.6895,-2.8754
155456,-8.6359,4.5346,-3.9241
155484,-12.0907,5.5019,-5.1284
155512,-15.1768,5.9903,-3.0143
155540,-20.741,8.655,-4.2521
155568,-23.116,10.1323,-5.1667
155596,-18.2031,8.4276,-1.98
155624,-13.9869,6.6272,1.98
155652,-12.6198,6.3039,0.5124
155680,-10.3717,6.4811,-1.3431
155709,-6.3614,7.0294,-1.0798
155737,-4.0917,6.8115,-0.7518
155765,-4.2856,6.7828,-0.7015
155793,-3.6536,7.0198,-0.9553
155821,-0.5746,6.9025,-1.2833
155849,-0.2658,7.6543,-1.9896
155877,-1.6759,8.2049,-2.2194
155905,0.261,8.3342,-3.3926
155933,3.0885,9.1363,-5.0135
155961,5.4588,8.9208,-5.387
155990,9.3661,9.0836,-5.9664
156018,13.6757,9.1985,-7.185
156046,14.6932,10.7978,-9.5984
156074,12.2368,10.9559,-9.5241
156102,8.2815,9.7324,-7.0581
156130,5.1906,9.4188,-5.2194
156158,3.984,9.153,-4.0103
156186,3.6272,8.7436,-3.3806
156214,2.6695,8.7388,-3.486
156242,1.1636,7.7692,-3.0789
156270,-1.0127,6.2776,-2.2003
156298,-1.1109,4.2737,-0.237
156327,-3.4955,3.8978,-1.7909
156355,-10.2376,4.4221,-4.6352
156383,-12.8904,3.6224,-2.6145
156411,-13.034,3.0789,-0.4381
