timestamp,ax,ay,az
44556,-8.1738,9.1387,-9.5457
44584,-7.6088,9.4188,-11.3772
44612,-6.505,11.2623,-11.4946
44640,-6.9504,14.7243,-13.6541
44669,-6.9001,15.7586,-12.1649
44697,-6.5817,15.9454,-11.9447
44725,-6.0238,18.1289,-14.0947
44753,-6.2249,17.3867,-14.5017
44781,-7.5058,14.698,-14.1809
44809,-8.7532,12.7587,-13.3094
44837,-11.8441,11.5712,-12.7443
44865,-11.3174,8.0613,-9.7061
44893,-9.426,5.7078,-5.4875
44922,-8.1211,5.2912,-4.6352
44950,-7.7979,3.5314,-5.375
44978,-5.9185,-0.3472,-3.5602
45006,-4.288,-1.8842,-3.304
45034,0.0431,-3.4022,-4.5562
45062,5.636,-3.6966,-5.1858
45090,12.2703,-0.8811,-3.6895
45118,15.6581,5.2529,0.5195
45146,12.323,6.4165,9.4451
45174,5.102,2.8204,8.5329
45202,4.3958,2.9856,5.4085
45231,4.9009,2.1356,1.1444
45259,3.0287,2.2936,-0.8523
45287,2.6935,3.0335,-2.1165
45315,0.7374,4.64,-2.0853
45343,-2.0303,5.4875,-1.5754
45371,-2.15,5.7748,-1.6113
45399,-1.0822,7.0485,-4.2018
45427,-5.1858,9.6079,-8.8992
45455,-5.6168,8.3965,-7.8602
45483,-2.8036,6.6032,-6.8738
45511,-6.9336,9.9144,-9.5624
45540,-10.2472,11.303,-12.5121
45568,-11.4323,13.3764,-11.5329
45596,-12.4666,13.6134,-12.3756
45624,-12.2918,14.188,-12.1123
45652,-10.6326,13.7595,-12.9335
45680,-10.2137,13.7499,-15.7251
45708,-9.8952,14.6812,-17.1592
45736,-10.0796,11.7531,-12.9143
45765,-12.6318,9.7229,-11.2695
45793,-15.1912,8.8921,-9.3278
45821,-12.7611,5.4923,-7.2329
45849,-9.9934,2.5187,-4.6615
45877,-6.9935,1.8435,-5.1116
45905,-4.4724,-1.087,-2.7988
45933,-3.9935,-3.7254,-1.798
45961,-0.2993,-3.6512,-3.3279
45990,3.6536,-3.8235,-2.9329
46018,3.5267,-2.8276,-1.7909
46046,14.2551,5.94,-5.6096
46074,23.8055,11.6885,-0.1293
46102,11.473,5.6886,10.2065
46130,1.5299,4.5203,5.533
46158,4.2808,3.7804,-0.1006
46186,5.9855,2.9975,0.1484
46214,4.3742,4.221,-3.3782
46242,-1.64,5.9807,-6.9695
46270,-1.9585,4.8459,-5.1164
46298,-0.2011,5.1475,-1.3886
46327,-0.4836,5.3654,-3.3639
46355,2.3343,3.1292,-5.9256
46383,-6.4428,6.292,-8.248
46411,-6.9288,5.4564,-8.0421
46439,-6.3805,6.1244,-8.6263
46467,-8.8059,7.0318,-10.8266
46495,-11.0277,9.8497,-15.6748
46523,-10.9367,10.3046,-15.5456
