timestamp,ax,ay,az
52565,-14.3724,9.6438,-10.173
52593,-11.6957,7.2664,-6.6248
52621,-12.9526,7.355,-7.1371
52650,-11.2288,8.3725,-7.7045
52678,-5.5426,4.3072,-4.1779
52706,-7.197,2.5857,-2.8276
52734,-6.5194,1.8124,-6.5218
52762,-4.8363,0.8763,-5.0589
52790,-3.1987,-3.0263,-2.0231
52818,0.9098,-4.0749,-4.2928
52846,5.2289,-0.0168,-4.3981
52874,10.5249,0.6464,-0.735
52903,16.8983,7.0054,1.5467
52931,13.0987,10.2161,3.1532
52959,6.7564,4.5179,4.9536
52987,3.8666,2.8802,2.4924
53015,4.4748,2.4253,-0.5722
53043,3.1125,2.6767,-0.7805
53071,2.7988,1.5826,-1.4964
53099,2.0494,1.9082,-3.1508
53127,0.5028,1.1588,-5.6024
53155,-1.9106,0.1221,-6.9743
53183,-4.9464,3.474,-12.4163
53211,-10.7117,10.1011,-14.5328
53239,-9.1171,6.9552,-10.2999
53268,-4.0127,3.5889,-8.1259
53296,-4.6687,6.8666,-13.1035
53324,-6.2058,11.8106,-18.0355
53352,-7.3382,13.2471,-19.4026
53380,-4.6232,8.8801,-16.0819
53408,-5.1427,8.8418,-17.7746
53436,-8.4898,10.2208,-22.3403
53464,-8.3989,8.2025,-18.5096
53493,-9.3111,5.8347,-16.5152
53521,-12.1027,6.1124,-16.4697
53549,-13.8696,8.9854,-15.8448
53577,-8.7221,3.9456,-9.7133
53605,-7.4867,1.5586,-6.0454
53633,-5.6599,3.3974,-5.612
53661,-4.2641,1.0127,-2.217
53689,-5.8658,-0.4693,-0.6033
53717,0.1724,-0.6943,-2.8994
53745,3.6703,-1.6544,-0.5722
53774,6.9216,-1.8148,0.8787
53802,12.4259,4.4915,-2.4253
53830,14.4729,7.6351,0.9433
53858,13.216,6.5817,3.9289
53886,3.6631,3.3543,9.4763
53914,3.5267,1.7382,7.999
53942,7.6351,1.4964,5.9089
53970,6.9767,1.2426,2.3032
53998,3.6105,1.1181,-0.6033
54026,0.0168,2.2553,-1.3312
54054,-3.2992,3.5698,-3.4141
54082,-6.2106,6.7277,-4.2617
54110,-6.8522,6.8929,-1.8244
54139,-8.7149,6.9528,-2.4636
54167,-8.9136,8.6167,-3.0358
54195,-8.7795,8.2552,-3.5171
54223,-9.5241,7.4364,-6.4955
54251,-12.7707,10.307,-11.0564
54279,-11.0875,10.0916,-8.8178
54307,-11.1881,9.1435,-10.6829
54335,-12.9861,11.6023,-11.5999
54363,-11.88,10.5058,-8.4491
54392,-11.4802,13.2591,-10.0509
54420,-10.5824,11.2575,-8.2672
54448,-9.1435,8.2887,-7.6088
54476,-12.2487,12.1147,-11.8657
54504,-9.9024,11.4994,-10.987
54532,-9.2416,9.5289,-11.1211
