timestamp,ax,ay,az
50542,-11.3581,10.0437,-7.9009
50570,-11.6957,10.1825,-9.4403
50598,-12.6103,11.7388,-11.5161
50626,-11.0277,9.9359,-9.4188
50654,-11.6023,7.774,-8.1882
50682,-10.4603,7.9104,-8.4515
50711,-6.9384,4.9273,-4.9919
50739,-5.0566,0.3065,-0.9888
50767,-3.632,-0.0479,-1.2139
50795,-2.5642,0.0407,-1.4102
50823,-2.6911,-1.5203,0.1796
50851,-1.7933,-1.3527,-3.7086
50879,6.687,0.3807,-5.5857
50907,13.6757,3.3016,-0.7949
50935,19.0004,9.5864,1.7214
50963,9.5146,7.2185,6.1196
50991,2.8347,3.1747,6.8187
51020,5.0853,3.0574,3.9672
51048,6.7493,2.6839,1.4509
51076,3.4907,2.7988,-0.3687
51104,1.0678,2.9113,-1.2905
51132,-0.51,3.6919,-1.5083
51160,-2.5881,5.3822,-1.9632
51188,-3.3375,4.865,-2.5881
51216,-6.1723,5.8107,-3.7733
51244,-8.9567,9.0908,-6.0525
51272,-10.2328,8.4611,-6.7373
51300,-8.9112,8.2073,-5.5162
51329,-7.094,8.7484,-5.9783
51357,-7.094,10.6374,-7.932
51385,-8.521,13.9247,-10.3956
51413,-8.3438,12.0045,-8.7388
51441,-7.288,12.0021,-7.3789
51469,-11.3677,15.4234,-9.6295
51497,-12.0692,14.358,-9.414
51525,-8.8466,11.7819,-7.4819
51553,-11.4874,13.1992,-9.7564
51582,-14.1713,11.4946,-12.141
51610,-14.3652,10.7691,-13.7619
51638,-11.5999,7.8506,-11.1642
51666,-11.4754,4.9081,-10.3477
51694,-9.3948,4.6663,-10.2472
51722,-5.5426,0.9409,-7.0773
51750,-4.7573,-1.6281,-5.1619
51778,-0.6823,-1.8483,-4.2282
51807,0.7183,-1.9106,-3.0813
51835,0.5171,-3.4046,-1.6592
51863,5.7126,-1.3719,-3.3399
51891,13.5368,4.0486,-2.1284
51919,18.7131,9.1243,0.644
51947,13.4913,9.6654,5.1164
51975,5.2577,4.5586,5.3822
52003,4.0127,3.711,3.7421
52031,7.4388,3.0406,1.4437
52059,5.7844,2.2553,0.5962
52087,2.7821,1.6017,-1.664
52115,1.1229,2.4397,-4.8267
52143,-1.8771,3.5793,-5.9424
52172,-2.7078,3.1005,-8.0876
52200,-5.624,1.8124,-7.8338
52228,-9.1195,5.5186,-10.5776
52256,-9.2536,8.3486,-10.5153
52284,-7.0533,6.766,-8.1618
52312,-8.2552,8.0613,-7.5393
52340,-10.9846,10.3453,-10.2352
52368,-11.1833,10.7524,-10.8266
52396,-11.8752,11.1354,-10.0461
52425,-12.955,11.9758,-11.169
52453,-12.6366,12.8832,-12.6773
52481,-11.0995,10.7188,-10.8625
52509,-11.6933,7.6543,-9.9599
52537,-15.7131,9.4523,-11.983
