timestamp,ax,ay,az
99630,-18.1816,1.0774,-16.9198
99658,-19.7809,2.6911,-16.2901
99686,-21.3563,5.5809,-17.6022
99715,-21.7034,3.6296,-13.1992
99743,-18.9477,4.5969,-12.5911
99771,-12.967,4.4987,-13.3836
99799,-7.4579,4.4005,-12.7683
99827,-4.853,4.7118,-14.6956
99855,-1.9273,4.9344,-15.4522
99883,-0.3376,6.5912,-14.0037
99911,2.8994,9.0381,-14.7555
99939,5.7413,6.7157,-13.1753
99968,6.2321,3.9121,-10.2544
99996,6.4979,3.2585,-9.3087
100024,6.4117,1.8148,-8.5736
100052,6.517,-0.7973,-6.7516
100080,4.6088,-3.3184,-3.7924
100108,0.8595,-4.2976,-0.1484
100136,-2.6863,-5.1451,0.419
100164,-4.4101,-2.9856,-3.565
100192,-4.47,-5.2936,-4.7046
100220,-10.477,-4.8076,-5.3295
100249,-11.9519,-2.0662,-10.4722
100277,-12.3062,-0.3615,-13.2591
100305,-15.6413,-1.7454,-11.9303
100333,-19.9006,-1.0175,-11.722
100361,-19.2685,-1.1253,-13.4195
100389,-19.9485,-0.0192,-15.2559
100417,-18.9525,2.2697,-15.8879
100446,-17.6548,5.4564,-17.0659
100474,-14.6262,4.604,-19.5463
100502,-13.0221,4.6495,-18.8783
100530,-10.0245,4.0821,-18.3156
100558,-7.6375,5.0566,-16.7905
100586,-6.8474,7.9392,-16.2734
100614,-4.3694,5.7413,-13.4889
100642,0.3567,2.3822,-9.2249
100671,2.9113,3.6847,-6.6032
100699,3.5602,2.7749,-3.5338
100727,4.8411,1.3958,-1.8292
100755,5.6527,1.6951,-2.2075
100783,4.9009,1.4006,-2.3296
100811,4.9297,-0.3591,-2.4229
100839,4.8554,-2.0446,-1.7382
100867,0.6728,-3.0694,-1.1157
100895,-5.2529,-0.668,-4.865
100923,-4.7549,-1.0056,-7.0174
100951,-4.0749,-3.8044,-6.5601
100980,-8.09,-2.7461,-10.2592
101008,-10.9535,0.2418,-14.224
101036,-14.8967,1.0367,-16.3356
101064,-18.6604,1.2522,-16.4458
101092,-19.9317,2.1404,-17.0778
101120,-18.4761,3.4716,-17.6261
101148,-17.4849,4.1372,-15.0907
101176,-14.8608,5.3032,-14.1928
101205,-12.4858,4.9632,-14.3939
101233,-9.9862,4.8554,-14.6334
101261,-7.1515,4.7094,-14.0803
101289,-5.3175,4.3934,-14.6429
101317,-4.8363,6.5338,-15.3444
101345,-2.4517,5.3941,-13.8936
101373,-0.1676,5.5641,-12.3517
101401,0.972,6.6583,-12.6988
101430,3.2178,4.9297,-11.6406
101458,4.4029,1.2977,-9.019
101486,2.2769,1.5347,-5.5761
101514,1.2977,1.1636,-3.6943
101542,0.8188,-0.3926,-1.2546
101570,0.5531,-0.9266,1.7334
101598,-2.1069,-1.6233,3.2226
